Homagama Kiriwattuduwa bus halt,6.840904,80.003006,Bus Station,Travel & Transport,18,3,Transportation
Somrich,6.841269,80.002716,Food Court,Food,3,3,Administration
Divisional Secretariat Office,6.844697,80.016143,Government Building,Professional & Other Places,6,5,Professional
Panagoda Junction,6.842179,80.023551,Professional & Other Places,Professional & Other Places,166,44, 
Hotel Amalya,6.840385,80.020887,Hotel,Travel & Transport,105,71,Hotels & Restaurants
Garment Service (PVT)  Ltd,6.842669,80.058074,Corporate Cafeteria,Professional & Other Places,10,2, 
Suchi's & Shama's place,6.844051,80.070438,Residential Building (Apartment / Condo),Residence,23,2,Professional
padukka bus stand,6.843363,80.091344,Bus Station,Travel & Transport,9,9,Transportation
Padukka Railway Station,6.842642,80.09119,Train Station,Travel & Transport,43,12,Transportation
Village End Holidays Resort,6.842941,80.140328,Campground,Outdoors & Recreation,32,31, 
Mount Lavinia Railway Station,6.831586,79.862783,Train Station,Travel & Transport,2811,443,Transportation
Mount Lavinia Hotel,6.833489,79.862198,Hotel,Travel & Transport,4676,2462,Hotels & Restaurants
Station Road,6.831624,79.862723,Road,Travel & Transport,67,11,Transportation
Buba Restaurant & Beach Club,6.829377,79.862811,Pub,Nightlife Spot,1408,741,Hotels & Restaurants
Governor's Restaurant,6.833719,79.861711,Lounge,Nightlife Spot,53,42, 
Paradise Beach,6.832055,79.862406,Beach,Outdoors & Recreation,100,65, 
Empire Ballroom,6.833371,79.861706,Hotel,Travel & Transport,182,158,Hotels & Restaurants
Seafood Cove,6.832144,79.862159,Seafood Restaurant,Food,268,176,Hotels & Restaurants
La Rambla,6.833459,79.864314,Mediterranean Restaurant,Food,154,107,Hotels & Restaurants
Turtle Conservation Center,6.829483,79.862624,Aquarium,Arts & Entertainment,5,5, 
"Imperial Ball Room, Mt Lavenia Hotel",6.832596,79.863335,Buffet,Food,3,3, 
Mount Lavinia - Terrace Restaurant,6.833719,79.861667,Restaurant,Food,109,81,Hotels & Restaurants
"Regency Room, Mount Lavinia Hotel",6.832585,79.86215,Hotel,Travel & Transport,3,3,Hotels & Restaurants
Mount Lavinia Childrens Park,6.831771,79.863926,Playground,Outdoors & Recreation,11,3,Recreation
Governer's Restaurant,6.833711,79.861684,Hotel,Travel & Transport,516,320,Hotels & Restaurants
Hotel Road,6.833845,79.864478,Travel & Transport,Travel & Transport,81,26,Transportation
La Langasterie,6.83581,79.863078,Seafood Restaurant,Food,28,21,Hotels & Restaurants
The Beach Hut,6.830952,79.862384,Hotel Bar,Nightlife Spot,105,75,Hotels & Restaurants
Kasadi,6.829774,79.862663,Music Venue,Arts & Entertainment,8,7, 
CocoSPA,6.833821,79.862183,Spa,Shop & Service,8,7, 
Casadi Beach Club,6.828505,79.86281,Beach Bar,Nightlife Spot,6,5,Hotels & Restaurants
CocoSpa,6.83415,79.862203,Hotel,Travel & Transport,16,16,Hotels & Restaurants
Casadi,6.83005,79.862816,Pub,Nightlife Spot,39,32,Hotels & Restaurants
Church of St. Francis of Assisi,6.83349,79.864096,Church,Professional & Other Places,53,6,Residential
Lambastica Restaurant,6.833432,79.863986,Restaurant,Food,4,2,Hotels & Restaurants
buba,6.829503,79.862548,Asian Restaurant,Food,49,25,Hotels & Restaurants
st.Mary's church,6.830615,79.864639,Church,Professional & Other Places,4,4,Residential
Tropical Hut,6.830682,79.862553,Seafood Restaurant,Food,37,34,Hotels & Restaurants
Casadi,6.829913,79.862728,Asian Restaurant,Food,49,35,Hotels & Restaurants
Fitness Kingdom,6.82893,79.868181,Gym,Outdoors & Recreation,622,56,Recreation
Wills Design,6.830775,79.86788,Men's Store,Shop & Service,275,135,Commercial & Mercantile
The Fab,6.833347,79.867366,Bakery,Food,678,281,Professional
Keells Super,6.83196,79.867459,Supermarket,Shop & Service,565,194,Commercial & Mercantile
Mt. Lavina Bus Stand,6.832833,79.86741,Bus Station,Travel & Transport,400,145,Transportation
Templars Road,6.830417,79.868919,Road,Travel & Transport,53,12,Transportation
Sisil World,6.833836,79.867459,Electronics Store,Shop & Service,107,10,Commercial & Mercantile
Auto Miraj,6.8287,79.868318,Car Wash,Shop & Service,167,71, 
Salon Oparo,6.83155,79.867563,Salon / Barbershop,Shop & Service,27,9,Hotels & Restaurants
"HNB Bank, Mt Lavinia",6.83249,79.867536,Bank,Shop & Service,112,66,Commercial & Mercantile
Dialcom,6.831206,79.867634,Mobile Phone Shop,Shop & Service,7,7,Hotels & Restaurants
Mahinda Funeral Parlor,6.832774,79.867645,Funeral Home,Professional & Other Places,48,39, 
Big Bite,6.835057,79.867601,Pakistani Restaurant,Food,392,115,Hotels & Restaurants
Nawaloka Medical Center,6.828944,79.86835,Hospital,Professional & Other Places,33,27,Hospitals
Medicare Pharmacy,6.83198,79.867525,Pharmacy,Shop & Service,12,8,Hotels & Restaurants
The Fab,6.833056,79.867279,Bakery,Food,120,72,Professional
Copper Lamp,6.828568,79.868629,Restaurant,Food,4,4,Hotels & Restaurants
Mount City,6.833748,79.867328,Shopping Mall,Shop & Service,24,9,Commercial & Mercantile
Stylish,6.831045,79.867523,Women's Store,Shop & Service,3,3,Commercial & Mercantile
Mister Mint,6.833637,79.867366,Hardware Store,Shop & Service,8,6,Commercial & Mercantile
Kiss Me Hardy,6.830473,79.867864,Boutique,Shop & Service,8,6, 
KFC Bus Halt,6.833513,79.866595,Bus Stop,Travel & Transport,10,3, 
Salon ELEGANCE,6.832421,79.867315,Salon / Barbershop,Shop & Service,10,5,Hotels & Restaurants
Salon OVINCA,6.831171,79.869647,Health & Beauty Service,Shop & Service,24,3,Professional
alexandria,6.830705,79.867536,Women's Store,Shop & Service,2,2,Commercial & Mercantile
Templers Road,6.831809,79.875015,Road,Travel & Transport,1192,155,Transportation
Body Court,6.833489,79.877685,Gym Pool,Outdoors & Recreation,72,7,Recreation
Bakery Junction,6.83219,79.878845,Bus Line,Travel & Transport,410,112,Transportation
Keells Super,6.832078,79.877062,Convenience Store,Shop & Service,193,61,Commercial & Mercantile
Five Star Bakers,6.831709,79.872654,Bakery,Food,227,46,Professional
Templers Court,6.834214,79.875657,Housing Development,Residence,245,20, 
Aththidiya Road,6.835059,79.878035,Road,Travel & Transport,74,27,Transportation
Templers Road,6.832505,79.880753,Road,Travel & Transport,45,11,Transportation
Taal Auto Net,6.832579,79.883181,Car Wash,Shop & Service,7,6, 
Green Cabin,6.833625,79.877549,Bakery,Food,19,7,Professional
Auto Miraj,6.828401,79.879659,Automotive Shop,Shop & Service,92,46,Hotels & Restaurants
Embla Software Innovations,6.833038,79.882246,Office,Professional & Other Places,137,6,Professional
R A Chandrasena Institute of Music,6.830645,79.882391,General College & University,College & University,23,2,Education
Al Iman School,6.834172,79.875586,Community College,College & University,15,6,Education
Rathna Lime Stores,6.83237,79.883651,Hardware Store,Shop & Service,4,3,Commercial & Mercantile
P & P Pet Shop,6.835179,79.87751,Pet Store,Shop & Service,5,5,Commercial & Mercantile
EDGE Adventure Gear Sports Shop,6.833587,79.87768,Sporting Goods Shop,Shop & Service,7,5,Recreation
Chinese Dragon Cafe,6.832402,79.88159,Chinese Restaurant,Food,276,119,Hotels & Restaurants
Pirivena Road,6.827641,79.877297,Road,Travel & Transport,17,8,Transportation
lady lavinia,6.834776,79.881592,Housing Development,Residence,30,9, 
The Grand Pilla - Pillawoos(Ratmalana),6.829195,79.87313,Fast Food Restaurant,Food,55,26,Hotels & Restaurants
AziRuzi Mansion,6.828027,79.872622,Residential Building (Apartment / Condo),Residence,724,12,Professional
Hair Boutique,6.832881,79.876863,Salon / Barbershop,Shop & Service,3,2,Hotels & Restaurants
Siddalepa,6.834154,79.875629,Spa,Shop & Service,126,43, 
Pizza Hut,6.831003,79.880037,Pizza Place,Food,24,17,Hotels & Restaurants
Eagle's lakeside,6.833224,79.877855,Event Space,Professional & Other Places,24,21, 
Pussalla Meat Shop,6.833987,79.88767,Butcher,Shop & Service,10,5, 
Attidiya Pola,6.831611,79.885198,Market,Shop & Service,28,13, 
Weras gaga Walking track,6.834368,79.89955,Athletics & Sports,Outdoors & Recreation,257,88,Recreation
Land Rover,6.834263,79.899512,Automotive Shop,Shop & Service,8,2,Hotels & Restaurants
Keells Super,6.832735,79.90739,Department Store,Shop & Service,121,25,Administration
Cargills Food City Werahera,6.833143,79.906488,Department Store,Shop & Service,25,7,Administration
Kuku's,6.831868,79.907712,Chinese Restaurant,Food,5,2,Hotels & Restaurants
Vishwa Motors,6.833549,79.90476,Gas Station,Shop & Service,28,8, 
Sathosa,6.830605,79.910603,Miscellaneous Shop,Shop & Service,14,5,Hotels & Restaurants
Rasanjith Hotel,6.830579,79.910183,Asian Restaurant,Food,5,3,Hotels & Restaurants
"Faculty of Allied Health Sciences, KDU",6.826289,79.906777,Medical School,College & University,18,5,Education
Keels Super,6.832833,79.906116,Shopping Mall,Shop & Service,13,5,Commercial & Mercantile
Chen Active Center,6.835407,79.917087,Badminton Court,Outdoors & Recreation,114,10,Administration
Werahera Junction,6.828379,79.910117,General Travel,Travel & Transport,919,182,Transportation
Department of Motor Traffic (DMT),6.828025,79.909669,Government Building,Professional & Other Places,1049,630,Professional
ELS Constructions (Pvt) Ltd,6.827989,79.912736,Construction & Landscaping,Shop & Service,11,2, 
Cool Ref Engineers,6.829646,79.910024,Construction & Landscaping,Shop & Service,3,3, 
Shashika Driving School,6.828227,79.912293,School,Professional & Other Places,8,7,Education
RMV Srilanka,6.828495,79.911828,Government Building,Professional & Other Places,90,59,Professional
pizza hut,6.82809,79.909664,Pizza Place,Food,8,7,Hotels & Restaurants
Slave Island,6.831319,79.908035,Music Venue,Arts & Entertainment,8,7, 
Rathna Learners,6.828804,79.9115,Automotive Shop,Shop & Service,14,3,Hotels & Restaurants
Wickramaratne Logistics (Pvt) Ltd,6.832946,79.908401,Business Service,Shop & Service,9,3,Professional
Arawwala junction,6.830717,79.934767,Bus Line,Travel & Transport,124,57,Transportation
Arpico Daily -  Palanwatte,6.829419,79.961579,Home Service,Shop & Service,6,6,Professional
Sikuradapola Junction,6.828079,79.960502,Bus Station,Travel & Transport,139,31,Transportation
Mattegoda junction,6.828922,79.965577,Bus Station,Travel & Transport,215,79,Transportation
Hiripitiya Temple,6.832274,79.979288,Temple,Professional & Other Places,2,2,Residential
Katuwana,6.831925,80.000696,Bus Station,Travel & Transport,13,7,Transportation
"St. Michael Church, Homagama",6.83196,80.004114,Church,Professional & Other Places,11,2,Residential
SLINTEC (PVT) Ltd,6.825914,80.037782,Factory,Professional & Other Places,13,10,Professional
Dale's Bungalow Meegoda,6.827954,80.049757,Motel,Travel & Transport,8,2, 
Maliban Junction,6.822902,79.873726,General Travel,Travel & Transport,3192,513,Transportation
Family Bakers,6.827786,79.869236,Bakery,Food,475,162,Professional
Cargills Food City,6.827697,79.869103,Shopping Mall,Shop & Service,650,167,Commercial & Mercantile
Chinese Dragon Cafe,6.826144,79.869763,Chinese Restaurant,Food,31,24,Hotels & Restaurants
City Cinema,6.827702,79.869225,Movie Theater,Arts & Entertainment,58,30, 
Fitness Life,6.827563,79.869143,Gym,Outdoors & Recreation,43,7,Recreation
Hotel De Pilawoos,6.822763,79.871205,Restaurant,Food,689,222,Hotels & Restaurants
Nolimit,6.827605,79.869275,Clothing Store,Shop & Service,90,52,Commercial & Mercantile
Dessert Corner,6.827631,79.868985,Dessert Shop,Food,6,4,Hotels & Restaurants
Dhammika De Alwis Photography,6.827128,79.869203,Art Gallery,Arts & Entertainment,19,11, 
"I.P. Quarters, Police Station, Mount lavinia",6.824998,79.870467,Residential Building (Apartment / Condo),Residence,103,5,Professional
Commercial Bank,6.8249,79.873502,Bank,Shop & Service,46,19,Commercial & Mercantile
Home sweet home,6.818768,79.870746,Bank,Shop & Service,22,5,Commercial & Mercantile
Silver Wok,6.828098,79.86889,Asian Restaurant,Food,43,8,Hotels & Restaurants
Hotel De New Plaza,6.82571,79.86969,Restaurant,Food,21,11,Hotels & Restaurants
Sampath Bank,6.823726,79.870576,Bank,Shop & Service,76,44,Commercial & Mercantile
Hotel De Madhu,6.822881,79.871194,Restaurant,Food,7,3,Hotels & Restaurants
"Iddamal Mawatha , Sirimal Uyana",6.819673,79.879659,Housing Development,Residence,139,4, 
Keells Super,6.820649,79.877363,Market,Shop & Service,40,15, 
Galle Road - Ratmalana,6.820225,79.881825,Road,Travel & Transport,72,5,Transportation
Auto Miraj Service Centre,6.822784,79.879702,Automotive Shop,Shop & Service,4,4,Hotels & Restaurants
City Pharmacy,6.820379,79.881765,Pharmacy,Shop & Service,55,13,Hotels & Restaurants
Keels Super,6.820652,79.876012,Convenience Store,Shop & Service,155,75,Commercial & Mercantile
Sports Complex,6.82143,79.877297,Stadium,Arts & Entertainment,9,2, 
Auto Mirag,6.822738,79.879643,Automotive Shop,Shop & Service,83,46,Hotels & Restaurants
Jaya Mawatha,6.820251,79.881776,Road,Travel & Transport,149,2,Transportation
Kaluthara,6.819746,79.879676,General Travel,Travel & Transport,24,20,Transportation
Family Choice,6.820373,79.881743,Restaurant,Food,15,5,Hotels & Restaurants
Jumu'ah Mosque,6.81878,79.874994,Mosque,Professional & Other Places,263,52,Residential
Kamal Cables Pvt Ltd,6.821413,79.882423,Factory,Professional & Other Places,5,2,Professional
Singer Warehouse,6.819662,79.879364,Non-Profit,Professional & Other Places,10,4, 
Maliban Biscuits,6.820812,79.873611,Factory,Professional & Other Places,151,72,Professional
Thappa Junction (තාප්ප හන්දිය),6.824085,79.88156,Bus Station,Travel & Transport,24,6,Transportation
Chakkindarama road,6.822902,79.875334,Road,Travel & Transport,18,5,Transportation
Singer Homes,6.818362,79.879944,Furniture / Home Store,Shop & Service,36,24,Commercial & Mercantile
Five Star Bakers,6.819746,79.877959,Bakery,Food,300,41,Professional
Mila Salon and Spa,6.8249,79.873398,Spa,Shop & Service,32,4, 
Taiyo Service Station,6.821841,79.876018,Automotive Shop,Shop & Service,23,8,Hotels & Restaurants
Sakura Japanese Restaurant,6.825414,79.87721,Japanese Restaurant,Food,8,5,Hotels & Restaurants
General Sir John Kotelawala Defence University,6.819526,79.890325,Military Base,Professional & Other Places,1387,150, 
Cadet Mess,6.820027,79.891816,Food Court,Food,349,13,Administration
Ratmalana Airport (RML),6.820698,79.88848,Airport,Travel & Transport,776,355, 
KDU Ground,6.819782,79.891162,College Hockey Rink,College & University,160,6,Education
KDU Paradesquare,6.819995,79.889703,Military Base,Professional & Other Places,68,5, 
Faculty Of Graduate Studies - Kotelawala Defence University,6.817825,79.888791,University,College & University,163,10,Education
KDU Library,6.818908,79.890196,College Library,College & University,57,14,Education
Faculty Of Medicine - KDU,6.820421,79.89095,Medical School,College & University,101,16,Education
MDS,6.823519,79.895242,Coworking Space,Professional & Other Places,636,48, 
MAS Intimates,6.823608,79.895171,Office,Professional & Other Places,563,90,Professional
Borupana Road,6.817677,79.896144,Road,Travel & Transport,59,8,Transportation
MAS Intimates Design Cafeteria,6.822777,79.895477,Cafeteria,Food,41,6, 
MAS Intimates Innovation,6.823268,79.895363,Coworking Space,Professional & Other Places,47,3, 
Air Traffic Control Tower,6.822757,79.895439,Airport Terminal,Travel & Transport,52,33, 
Bokundara Junction,6.819229,79.916759,Bus Station,Travel & Transport,812,215,Transportation
Katuwawala,6.821846,79.917081,General Travel,Travel & Transport,373,130,Transportation
Susiko Bakers,6.824776,79.912419,Bakery,Food,67,32,Professional
Bokundara Economic Centre,6.819313,79.918113,Miscellaneous Shop,Shop & Service,57,24,Hotels & Restaurants
Cargills Food City Bokundara,6.818292,79.917846,Market,Shop & Service,23,16, 
Perera & Sons,6.819048,79.917256,Snack Place,Food,3,3, 
Elastomeric Engineering,6.823242,79.916343,Office,Professional & Other Places,14,4,Professional
Lanka Filling Station,6.818844,79.917254,Gas Station,Shop & Service,100,29, 
Cargills Food City,6.81845,79.918142,Grocery Store,Shop & Service,229,72,Commercial & Mercantile
Cargils Food City,6.824426,79.930712,Convenience Store,Shop & Service,25,3,Commercial & Mercantile
Cinnamon Red - Cloud Red,6.824426,79.930706,Cocktail Bar,Nightlife Spot,5,5,Hotels & Restaurants
Egodawaththa Junction,6.818118,79.945428,Bus Station,Travel & Transport,199,40,Transportation
Summerfields Banqutes & Restaurant,6.824429,79.960934,Chinese Restaurant,Food,141,90,Hotels & Restaurants
Palanwatta,6.823664,79.960688,Road,Travel & Transport,5,3,Transportation
Lanka Filling Station Mattegoda,6.818941,79.969674,Gas Station,Shop & Service,38,6, 
Salgas Junction,6.817997,79.969909,Bus Station,Travel & Transport,147,33,Transportation
Green Gardens Restaurent,6.827255,79.967391,Asian Restaurant,Food,2,2,Hotels & Restaurants
Cargills Food City,6.8191,79.970062,Grocery Store,Shop & Service,95,45,Commercial & Mercantile
Diyagama  junction,6.822859,80.006298,Bus Station,Travel & Transport,11,8,Transportation
Ihalabope,6.822785,80.136548,General Travel,Travel & Transport,4,4,Transportation
thevuni reception hall,6.81763,80.144895,General Entertainment,Arts & Entertainment,10,9, 
Ratmalana Railway Station,6.815304,79.866715,Train Station,Travel & Transport,1190,201,Transportation
Rathmalana Railway Station,6.815098,79.867027,Platform,Travel & Transport,45,23, 
Healthcare Pharmacy,6.820357,79.8684,Pharmacy,Shop & Service,17,4,Hotels & Restaurants
Ratmalana Beach,6.816998,79.868077,Beach,Outdoors & Recreation,71,20, 
Ratmalana Dedicated Economic Center,6.809384,79.874264,Market,Shop & Service,82,37, 
The Meal Cart,6.812999,79.881048,Bakery,Food,435,190,Professional
Toyota lanka ratmalana,6.815486,79.878199,Automotive Shop,Shop & Service,31,21,Hotels & Restaurants
Sri Lanka Telecom - Ratmalana,6.812283,79.881223,Office,Professional & Other Places,80,10,Professional
St. Joseph's Church,6.816565,79.877386,Church,Professional & Other Places,234,30,Residential
